路線名,方面,列車番号,列車名,始発駅,始発時刻,運転日,駅名,発着,時刻
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新大阪,発,932
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新神戸,発,945
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,西明石,発,1001
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,姫路,発,1013
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,相生,発,1027
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,岡山,着,1043
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,岡山,発,1050
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新倉敷,発,1102
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,福山,発,1118
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新尾道,発,1127
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,三原,発,1138
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,東広島,発,1156
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,広島,着,1207
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,広島,発,1208
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新岩国,発,1229
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,徳山,発,1242
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新山口,発,1258
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,厚狭,発,1311
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,新下関,発,1324
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,小倉,着,1333
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,小倉,発,1334
東海道・山陽新幹線,下り,945A,こだま945,新大阪,932,毎日,博多,着,1351
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新大阪,発,954
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新神戸,発,1006
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,姫路,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,相生,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,岡山,着,1039
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,岡山,発,1040
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,福山,発,1057
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,三原,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,広島,着,1120
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,広島,発,1121
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新山口,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,小倉,着,1206
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,小倉,発,1207
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,博多,着,1222
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,博多,発,1224
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,熊本,発,1259
東海道・山陽新幹線,下り,607A,みずほ607,新大阪,954,毎日,鹿児島中央,着,1343
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,東京,発,703
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,品川,発,710
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,新横浜,発,721
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,小田原,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,熱海,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,三島,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,新富士,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,静岡,着,802
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,静岡,発,807
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,掛川,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,浜松,発,831
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,豊橋,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,三河安城,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,名古屋,着,901
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,名古屋,発,903
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,米原,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,米原,レ,レ
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,京都,着,937
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,京都,発,943
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,新大阪,着,957
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,新大阪,発,959
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,新神戸,発,1012
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,西明石,発,1023
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,姫路,発,1036
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,相生,発,1050
東海道・山陽新幹線,下り,701A,ひかり701,東京,703,毎日,岡山,着,1106
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,東京,発,709
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,品川,発,717
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,新横浜,発,729
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,小田原,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,熱海,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,三島,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,新富士,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,静岡,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,静岡,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,掛川,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,浜松,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,豊橋,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,三河安城,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,名古屋,着,845
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,名古屋,発,847
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,米原,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,米原,レ,レ
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,京都,着,921
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,京都,発,922
東海道・山陽新幹線,下り,9315A,のぞみ315,東京,709,3/14|3/16-3/21|3/23-4/6|4/8-4/11|4/13|4/15-4/18|4/20-4/23|4/25|5/2|5/3|5/5|5/8|5/9|5/11|5/11|5/12|5/14-5/28|5/30-6/27,新大阪,着,936
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,東京,発,712
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,品川,発,719
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新横浜,発,731
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,小田原,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,熱海,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,三島,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新富士,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,静岡,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,静岡,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,掛川,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,浜松,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,豊橋,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,三河安城,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,名古屋,着,848
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,名古屋,発,849
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,米原,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,米原,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,京都,着,923
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,京都,発,925
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新大阪,着,939
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新大阪,発,941
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新神戸,発,954
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,姫路,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,相生,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,岡山,着,1025
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,岡山,発,1026
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,福山,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,三原,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,広島,着,1102
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,広島,発,1103
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新山口,発,1134
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,小倉,着,1153
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,小倉,発,1154
東海道・山陽新幹線,下り,9A,のぞみ9,東京,712,毎日,博多,着,1209
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,東京,発,718
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,品川,発,725
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,新横浜,発,737
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,小田原,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,熱海,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,三島,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,新富士,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,静岡,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,静岡,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,掛川,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,浜松,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,豊橋,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,三河安城,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,名古屋,着,854
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,名古屋,発,855
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,米原,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,米原,レ,レ
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,京都,着,929
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,京都,発,931
東海道・山陽新幹線,下り,9317A,のぞみ317,東京,718,3/14|3/16-3/30|4/3|4/4|4/10|4/11|4/16-4/18|4/25|5/2|5/3|5/9|5/13|5/15|5/16|5/18|5/21|5/23|5/30|6/6|6/13|6/20|6/27,新大阪,着,945
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,,東京,発,721
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,品川,発,728
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,新横浜,発,739
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,小田原,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,熱海,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,三島,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,新富士,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,静岡,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,静岡,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,掛川,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,浜松,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,豊橋,レ,レ
東海道・山陽新幹線,下り,235A,のぞみ235,東京,721,平日|3/15|4/12|4/19|5/10|5/24|5/31|6/7|!3/14|!3/16|!3/18-4/2|!4/4-4/5|!4/9-4/11|!4/13|!4/15-4/18|!4/20-4/22|!4/25|!4/28-4/30|!5/2-5/6|!5/9|!5/11-5/14|!5/16-5/23|!5/25-5/26|!5/28-5/30|!6/2|!6/5-6/6|!6/11-6/13|!6/18-6/20|!6/25|!6/27,三河安城,レ,レ
